place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJB0A7xTznei4RvuAZ-e4gxgw,Pantai Dewaruci Jatimalang,,,8243,4.4,"Name: Pantai Jetis
Link: https://www.google.com/maps/search/Pantai+Jetis/@-7.8493058,109.8953196?authuser=0&hl=id&entry=ttu
Reviews: 5780 reviews

Name: Pantai Ketawang Purworejo
Link: https://www.google.com/maps/search/Pantai+Ketawang+Purworejo/@-7.845740999999999,109.88528099999999?authuser=0&hl=id&entry=ttu
Reviews: 2290 reviews

Name: Pantai Jatikontal
Link: https://www.google.com/maps/search/Pantai+Jatikontal/@-7.8860339999999995,109.9992669?authuser=0&hl=id&entry=ttu
Reviews: 183 reviews

Name: Monumen Patung Dewa Ruci
Link: https://www.google.com/maps/search/Monumen+Patung+Dewa+Ruci/@-7.879358299999999,109.98321990000001?authuser=0&hl=id&entry=ttu
Reviews: 61 reviews

Name: Taman Wisata Pantai Dewa Ruci
Link: https://www.google.com/maps/search/Taman+Wisata+Pantai+Dewa+Ruci/@-7.8788673,109.98274930000001?authuser=0&hl=id&entry=ttu
Reviews: 19 reviews",,,1,Pantai Dewaruci Jatimalang (Pemilik),,https://lh3.ggpht.com/p/AC9h4noewppU2KQRagGleTtwaXuLY0PXS3jekwqs6BJNWa-9QRFpADqXfgNsWtL1B-fcUwW6XjdigaTAtAD2beTmRDhrKhfHl3SgyAEdWhbhIKVnLEhgJHeJZBT5xEp2GDhvPWn8eOfGeQ=s1024,Tujuan Wisata,Tujuan Wisata,06.00-18.00,,Open All Days,"Kerajan, Jatimalang, Kec. Purwodadi, Kabupaten Purworejo, Jawa Tengah 54173","ombak, seafood, kolam renang, kebersihan, selatan, gazebo, pedagang, YIA, tarif, udang",https://www.google.com/maps/place/Pantai+Dewaruci+Jatimalang/data=!4m7!3m6!1s0x2e7ae73cc53b4007:0xcc620eef919e0be!8m2!3d-7.879616!4d109.9830355!16s%2Fg%2F11b6tmp2sl!19sChIJB0A7xTznei4RvuAZ-e4gxgw?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJZeW7LxT1cC4RqmMOKrTt2h4,Pantai Maron,,,219,3.5,,,,,,,https://lh3.ggpht.com/p/AC9h4noPZoVOVxEgM6PFoURzMTElaaS4G7aXWBbvKzk2mguT8ZJVSbTIa7hHmHHb1rgxoDF4oWnY8eoQyIulPvyvLkWF5dXt-TXr6sJ0UA0UR6r8KERuFdTTHky8-HfbXQNDMaTW7ksomQ=s1024,Pantai,Pantai,,,Open All Days,"Tugurejo, Tugu, Kota Semarang, Jawa Tengah 50182","wisata, bandara, kebersihan, tanah, tiket, sore, pemandangan, motor, warung, daerah",https://www.google.com/maps/place/Pantai+Maron/data=!4m7!3m6!1s0x2e70f5142fbbe565:0x1edaedb42a0e63aa!8m2!3d-6.9545687!4d110.3600951!16s%2Fg%2F120z_28c!19sChIJZeW7LxT1cC4RqmMOKrTt2h4?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJZQ8SkaMxZS4RYEbjjAl7N1o,Pantai Menganti Kebumen,Wisata pantai,,4418,4.7,"Name: Bukit Pantai Menganti
Link: https://www.google.com/maps/search/Bukit+Pantai+Menganti/@-7.7744592,109.41429889999999?authuser=0&hl=id&entry=ttu
Reviews: 5810 reviews

Name: Pantai Watu Bale Kebumen
Link: https://www.google.com/maps/search/Pantai+Watu+Bale+Kebumen/@-7.766216999999998,109.4412467?authuser=0&hl=id&entry=ttu
Reviews: 1848 reviews

Name: Pantai Surumanis Kebumen
Link: https://www.google.com/maps/search/Pantai+Surumanis+Kebumen/@-7.7719169,109.4322184?authuser=0&hl=id&entry=ttu
Reviews: 1241 reviews

Name: Camping Ground Pantai Menganti
Link: https://www.google.com/maps/search/Camping+Ground+Pantai+Menganti/@-7.7737446,109.4137303?authuser=0&hl=id&entry=ttu
Reviews: 158 reviews

Name: Mercusuar Menganti
Link: https://www.google.com/maps/search/Mercusuar+Menganti/@-7.7751402,109.4124063?authuser=0&hl=id&entry=ttu
Reviews: 13 reviews",https://www.kebumenlocalguide.com/2020/05/wisata-pantai-menganti.html,0813-9082-7483,,Pantai Menganti Kebumen (Pemilik),https://www.google.com/maps/contrib/116309843250036740100,https://lh3.ggpht.com/p/AC9h4nqePVuKYKhQPIByHR86gDgbfFZCNQBFfW7nj03Cf9FPSr-fGiCR1gdswuMR5yIwpLyg4a0GmqbG3k-EMuPGG_5e35b49awlPeiySufbrqAZIOk8QuA7owuFBgj096bL18ISo1k=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"Tj. Karangboto, Karangduwur, Kec. Ayah, Kabupaten Kebumen, Jawa Tengah 54473","pemandangan, bukit, kendaraan, tebing, ombak, penginapan, masyaallah, turunan, pick up, batu karang",https://www.google.com/maps/place/Pantai+Menganti+Kebumen/data=!4m7!3m6!1s0x2e6531a391120f65:0x5a377b098ce34660!8m2!3d-7.7725534!4d109.4126815!16s%2Fg%2F11gjj2whqz!19sChIJZQ8SkaMxZS4RYEbjjAl7N1o?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJASyKm0s3ZS4ROqMO3xn_Gqs,Pantai Sawangan,,,321,4.4,"Name: Pantai Sawangan Ayah Kebumen
Link: https://www.google.com/maps/search/Pantai+Sawangan+Ayah+Kebumen/@-7.759139599999999,109.40056?authuser=0&hl=id&entry=ttu
Reviews: 346 reviews

Name: Curug Sawangan
Link: https://www.google.com/maps/search/Curug+Sawangan/@-7.756800699999999,109.3983378?authuser=0&hl=id&entry=ttu
Reviews: 119 reviews

Name: Pantai Wedi Putih
Link: https://www.google.com/maps/search/Pantai+Wedi+Putih/@-7.7357999,109.3896397?authuser=0&hl=id&entry=ttu
Reviews: 109 reviews

Name: Objek Wisata Pantai Sawangan Surorejan Puring Kebumen
Link: https://www.google.com/maps/search/Objek+Wisata+Pantai+Sawangan+Surorejan+Puring+Kebumen/@-7.7648439,109.5185755?authuser=0&hl=id&entry=ttu
Reviews: 79 reviews

Name: Kantor Pengelola Pantai Sawangan Adventure
Link: https://www.google.com/maps/search/Kantor+Pengelola+Pantai+Sawangan+Adventure/@-7.758624999999999,109.398733?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Sawangan (Pemilik),,https://lh3.ggpht.com/p/AC9h4noUW92hsN1W286oyXeaTmIcPTgz4-RPlRNjJsgLL16qrRq5GrlcPUylWwMIiQamWYwF-7QAum519a9gnId1hCwhkFP0zkjX9R5jsrrq3XTUl7lxryOzIW_bVAFx4XFCO198zoQ=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"Tj. Nagasari, Karangduwur, Kec. Ayah, Kabupaten Kebumen, Jawa Tengah","foto, pemandangan, sunset, tenaga, tebing, bukit, camping, parkir, destinasi wisata, selfie",https://www.google.com/maps/place/Pantai+Sawangan/data=!4m7!3m6!1s0x2e65374b9b8a2c01:0xab1aff19df0ea33a!8m2!3d-7.7586175!4d109.3987357!16s%2Fg%2F11ckvnqv96!19sChIJASyKm0s3ZS4ROqMO3xn_Gqs?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJxYWLKxJfcC4R340RjGUqkeE,Pantai Wisata Ngebum,,,1906,4,,,,,,,https://lh3.ggpht.com/p/AC9h4npRhGEpWAQPk8OrrWObZ2VOePSHP_duPgEZMZgMuAqxP58zuYiea2UtyV3AkI_VLARuJtRn0VU4SBZMQGrMpW439iKUhvUt9MMFzuA7zYdTglv0wztJuGSXPQXklKGukYMQiTRVbA=s1024,Pantai,Pantai,,,Open All Days,"Mororejo, Kec. Kaliwungu, Kabupaten Kendal, Jawa Tengah","liburan, tiket, tiram, ban, duduk, penjual, santai, sewa, pedagang, mayan",https://www.google.com/maps/place/Pantai+Wisata+Ngebum/data=!4m7!3m6!1s0x2e705f122b8b85c5:0xe1912a658c118ddf!8m2!3d-6.9269015!4d110.3012622!16s%2Fg%2F11bwyrzk0f!19sChIJxYWLKxJfcC4R340RjGUqkeE?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJoY5PbuX0cC4R0G1g0HLuK88,Pantai Marina,"Jalan kayu tepi laut sepanjang pantai berpaving, populer dengan panorama sunset, kios jajan & spot memancing.",,15403,4.2,"Name: Pantai Cipta
Link: https://www.google.com/maps/search/Pantai+Cipta/@-6.9463542,110.4121849?authuser=0&hl=id&entry=ttu
Reviews: 798 reviews

Name: Pantai Baruna
Link: https://www.google.com/maps/search/Pantai+Baruna/@-6.9452716,110.39987330000001?authuser=0&hl=id&entry=ttu
Reviews: 517 reviews

Name: Pantai tirang semarang
Link: https://www.google.com/maps/search/Pantai+tirang+semarang/@-6.9548046999999995,110.35922939999999?authuser=0&hl=id&entry=ttu
Reviews: 371 reviews

Name: Sea View Point
Link: https://www.google.com/maps/search/Sea+View+Point/@-6.9474675,110.39086979999999?authuser=0&hl=id&entry=ttu
Reviews: 173 reviews

Name: Pusat Rekreasi Pantai Marina
Link: https://www.google.com/maps/search/Pusat+Rekreasi+Pantai+Marina/@-6.9489365,110.3893037?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews",,,1,Pantai Marina (Pemilik),,https://lh3.ggpht.com/p/AC9h4nrVsdvAqt-1ThUYSV0JaI3t0pIfAIB-uw5cucfv5EzCpMO-CDLhURal0kDHNMEZMDDeaRj1PGmElIHw7DYUzNDATF37U2Lrlj3zTfahuJJD0n7xhwLR_N2wzsGwGJ9Ybv9NwLB5=s1024,Tujuan Wisata,Tujuan Wisata,06.00-18.00,,Open All Days,"29WP+4FC, Tawangsari, Kota Semarang, Jawa Tengah 50144","rusa, ombak, santai, jogging, memancing, pacaran, fasilitas, jetski, destinasi wisata, reklamasi",https://www.google.com/maps/place/Pantai+Marina/data=!4m7!3m6!1s0x2e70f4e56e4f8ea1:0xcf2bee72d0606dd0!8m2!3d-6.948877!4d110.3893285!16s%2Fg%2F11bz4tntzg!19sChIJoY5PbuX0cC4R0G1g0HLuK88?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJ9cIflyklcC4RQbJPm0r7Ous,Pantai Sigandu Batang,,,2154,4,,http://www.batangkab.go.id/,,,,,https://lh3.ggpht.com/p/AC9h4nrzn6RL0wzuewrwV7thAzHsF7Q93VqxWEok2Z_bmC-pcCnOkfv5IHisThYBcLr17cvVBrFGNkOQMOAkJ6G7WHYLq9LRdpCDojn38_bgfvnTV_C_h0vrs075Fh17yUYPe_dJnmY=s1024,Pantai,Pantai,,,Open All Days,"Kidanglor, Klidang Lor, Kec. Batang, Kabupaten Batang, Jawa Tengah 51216","abrasi, tiket, sore, duduk, daerah, destinasi wisata, nyaman, coklat, kebun binatang, mangrove",https://www.google.com/maps/place/Pantai+Sigandu+Batang/data=!4m7!3m6!1s0x2e702529971fc2f5:0xeb3afb4a9b4fb241!8m2!3d-6.8812544!4d109.7530931!16s%2Fg%2F11b6cq31bm!19sChIJ9cIflyklcC4RQbJPm0r7Ous?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJYw-METEZcS4RKiCgJS1gzBE,Pantai Bandengan,"Pantai indah dengan deretan pepohonan hijau yang rimbun, serta berpasir putih & berair jernih.",,2131,4.4,,,,,,,https://lh3.ggpht.com/p/AC9h4nrhoiu3iAn-0aSzW7EduNsIBbe6HjqesXvlPVKd9Xd1AxFavHWXYTmOWXCqsal9WW-xTNadn51m_gny4W-xfgVxpgmWo3RIOxgcP6fShzlk6xHOTWCQoRtu-VDTD-KA6Dz7znJM=s1024,Pantai,Pantai,,,Open All Days,Jawa Tengah,"bermain, banana boat, kapal, kebersihan, jetski, pemandangan, pelampung, fasilitas, sewa, retribusi",https://www.google.com/maps/place/Pantai+Bandengan/data=!4m7!3m6!1s0x2e711931118c0f63:0x11cc602d25a0202a!8m2!3d-6.554257!4d110.6487481!16s%2Fg%2F1222zhwg!19sChIJYw-METEZcS4RKiCgJS1gzBE?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJj3qmTP4XcS4RZlJ2sEPw2E4,Pantai Ombak Mati,,,376,4.4,"Name: Pantai Empu Rancak
Link: https://www.google.com/maps/search/Pantai+Empu+Rancak/@-6.4859835,110.6944613?authuser=0&hl=id&entry=ttu
Reviews: 2098 reviews

Name: Pantai Bondo Jepara
Link: https://www.google.com/maps/search/Pantai+Bondo+Jepara/@-6.4705322999999995,110.7126151?authuser=0&hl=id&entry=ttu
Reviews: 663 reviews

Name: Pantai Kropak Indah Margokerto
Link: https://www.google.com/maps/search/Pantai+Kropak+Indah+Margokerto/@-6.4557989,110.7156917?authuser=0&hl=id&entry=ttu
Reviews: 4 reviews

Name: Tempat pantai bondi
Link: https://www.google.com/maps/search/Tempat+pantai+bondi/@-6.4699683,110.7128901?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Taman Baca Ombak Mati
Link: https://www.google.com/maps/search/Taman+Baca+Ombak+Mati/@-6.467793200000001,110.7142831?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",,,1,Pantai Ombak Mati (Pemilik),,https://lh3.ggpht.com/p/AC9h4nqD1WfP3-ZBIeZj_dXWGRXCjYrH_-XzLpp-CYG3u9ENDRZJI_uYHbMYr0FXXkXSy6AiWmRXOuL1idHOLETpUXiqUD9BRwVdOW5DWsTZSZb5ZjwVziHpkBrUh_dO5lKvNtcmISU=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"GPJ7+GCJ, Pantai, Rw. I, Bondo, Kec. Bangsri, Kabupaten Jepara, Jawa Tengah 59453","berenang, ombaknya, anak anak, foto, sore, liburan, harga, kebersihan, cafe, orang",https://www.google.com/maps/place/Pantai+Ombak+Mati/data=!4m7!3m6!1s0x2e7117fe4ca67a8f:0x4ed8f043b0765266!8m2!3d-6.46867!4d110.7135291!16s%2Fg%2F119x6_l6g!19sChIJj3qmTP4XcS4RZlJ2sEPw2E4?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJGdZW59lAcC4R-m_SD9Ewgxw,Pantai Celong (Celong Beach),"Pantai simpel yang indah dengan garis pantai berbatu, pohon, perahu memancing, dan panorama sunset.",,1012,4.2,"Name: Pantai Ujungnegoro
Link: https://www.google.com/maps/search/Pantai+Ujungnegoro/@-6.8917138,109.7986813?authuser=0&hl=id&entry=ttu
Reviews: 1676 reviews

Name: Pantai Kuripan
Link: https://www.google.com/maps/search/Pantai+Kuripan/@-6.9180981,109.89445789999999?authuser=0&hl=id&entry=ttu
Reviews: 651 reviews

Name: Pantai Legon Kunci
Link: https://www.google.com/maps/search/Pantai+Legon+Kunci/@-6.916682499999999,109.9407166?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Pertigaan Arah Pantai Celong
Link: https://www.google.com/maps/search/Pertigaan+Arah+Pantai+Celong/@-6.918245,109.93584949999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: mercusuar pantai celong
Link: https://www.google.com/maps/search/mercusuar+pantai+celong/@-6.9149125,109.93497479999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://www.youtube.com/channel/UCV4QUuVFL-k4LJh9pVnOv_A,,,Pantai Celong (Celong Beach) (Pemilik),https://www.google.com/maps/contrib/110845510189481978462,https://lh3.ggpht.com/p/AF1QipM2BvI7LWwbQAv8J4yX1hsPgMDGSmZzEw1iPiP1=s1024,Tujuan Wisata,"Tujuan Wisata, Taman",06.00-17.00,,Open All Days,"Laut Jawa, Mangunsari, celong, Kec. Banyuputih, Kabupaten Batang, Jawa Tengah 51271","laut, utara, warung, pemandangan, batang, ikan bakar, karet, sunrise, rekreasi, daerah",https://www.google.com/maps/place/Pantai+Celong+%28Celong+Beach%29/data=!4m7!3m6!1s0x2e7040d9e756d619:0x1c8330d10fd26ffa!8m2!3d-6.9148249!4d109.9323709!16s%2Fg%2F11cmx_14sf!19sChIJGdZW59lAcC4R-m_SD9Ewgxw?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJyfNsPLbEby4RRAoHGZxFnQU,Pantai Widuri Pemalang,"Pantai berpasir dengan deretan pohon yang populer untuk berenang & sunset, plus kedai makanan & taman bermain.",,3500,4,,http://www.mediawiduri.my.id/,0853-2918-2918,,,,https://lh3.ggpht.com/p/AF1QipOGYUXYeZO4NHkxDay8pv6hPPxn9fXVY5nQfkrd=s1024,Pantai,Pantai,,,Open All Days,"Jl. Yos Sudarso, Widuri, Kec. Pemalang, Kabupaten Pemalang, Jawa Tengah 52314","pedagang, pemandangan, tiket, destinasi wisata, warung, ziarah, poci, mudik, nyaman, pengamen",https://www.google.com/maps/place/Pantai+Widuri+Pemalang/data=!4m7!3m6!1s0x2e6fc4b63c6cf3c9:0x59d459c19070a44!8m2!3d-6.8617344!4d109.3778474!16s%2Fg%2F122dm0vy!19sChIJyfNsPLbEby4RRAoHGZxFnQU?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJ2w1k_qtAcC4RQvdMz6KwERc,Wisata Pantai Plabuan,,,58,4.3,,,,,,,https://lh3.ggpht.com/p/AC9h4np3XudlYlDevgyBUuHqlm-dubHBojoHkp7iKaOQp5PVaIcA74rU2ebmmCtJ0Fm2uogvxqXcIe3ljKEC_0KhL543wy4zxipDtPo8NufcQVDtTzukFkJNOGuydWvbi8vJSHkuhBlq=s1024,Pantai,Pantai,,,Open All Days,"Pelabuhan, Ketanggan, Kec. Gringsing, Kabupaten Batang, Jawa Tengah 51281",,https://www.google.com/maps/place/Wisata+Pantai+Plabuan/data=!4m7!3m6!1s0x2e7040abfe640ddb:0x1711b0a2cf4cf742!8m2!3d-6.9196125!4d109.9553337!16s%2Fg%2F11c5xnj52p!19sChIJ2w1k_qtAcC4RQvdMz6KwERc?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJVVVVVcbvcC4RVuWT7ozabHs,Pantai Morodemak,,,34,4.6,,http://www.jualobatkuatpalembang.com/,0852-9061-6091,,,,https://lh3.ggpht.com/p/AC9h4npPywwOZmZDDf3jB1FDCTlEwT4WGTkxU8_AteRxAY1ZgyvbSWXU1RRTKc9tNz4GpdqxNtrRS9lJIwEg7hefEzvPYU7tx_QLineLAHGr7w8XGT4T_mnyUpfH_-7FTA6iFbb7nrM=s1024,Pantai,Pantai,,,Open All Days,"Area Sawah, Morodemak, Kec. Bonang, Kabupaten Demak, Jawa Tengah 59552","wisata, mangrove, perahu",https://www.google.com/maps/place/Pantai+Morodemak/data=!4m7!3m6!1s0x2e70efc655555555:0x7b6cda8cee93e556!8m2!3d-6.8356323!4d110.5424021!16s%2Fg%2F11hbfj54f5!19sChIJVVVVVcbvcC4RVuWT7ozabHs?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJUUWp_gLdei4R7SeOLOjsW6s,Pantai Jetis,,,5783,4.2,"Name: Pantai Dewaruci Jatimalang
Link: https://www.google.com/maps/search/Pantai+Dewaruci+Jatimalang/@-7.879616,109.9830355?authuser=0&hl=id&entry=ttu
Reviews: 8238 reviews

Name: Pantai Ketawang Purworejo
Link: https://www.google.com/maps/search/Pantai+Ketawang+Purworejo/@-7.845740999999999,109.88528099999999?authuser=0&hl=id&entry=ttu
Reviews: 2290 reviews

Name: Pantai Jatikontal
Link: https://www.google.com/maps/search/Pantai+Jatikontal/@-7.8860339999999995,109.9992669?authuser=0&hl=id&entry=ttu
Reviews: 183 reviews

Name: ""Jetis""
Link: https://www.google.com/maps/search/%22Jetis%22/@-7.847555,109.89489359999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Pantai jetis ( POKDARWIS)
Link: https://www.google.com/maps/search/Pantai+jetis+(+POKDARWIS)/@-7.8487412999999995,109.894713?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,,Pantai Jetis (Pemilik),https://www.google.com/maps/contrib/102445227027404835165,https://lh3.ggpht.com/p/AC9h4nrcmZO7lkPRDMvoTIy0sTIwcioJcPQ29NQrgRrYDON3vSNxip1lnbp908llLyqROSEU959GNe6KbzP2Quat259A-MnQVRMpTLWmqGO6VICDQYR9wlRHDSMyKaLWbW4L-0j6wDcVOw=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"Patutrejo, Kec. Grabag, Kabupaten Purworejo, Jawa Tengah","ombak, liburan, selatan, kebersihan, kolam renang, pemandangan, ATV, pedagang, naik kuda, lebaran",https://www.google.com/maps/place/Pantai+Jetis/data=!4m7!3m6!1s0x2e7add02fea94551:0xab5bece82c8e27ed!8m2!3d-7.8493058!4d109.8953196!16s%2Fg%2F11bwh8jfrk!19sChIJUUWp_gLdei4R7SeOLOjsW6s?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJmdZD7Zi3by4ReTPMPv0cbjU,Pantai Pulau Kodok,,,2868,4.3,"Name: Pantai Batam Sari
Link: https://www.google.com/maps/search/Pantai+Batam+Sari/@-6.847638,109.15322909999999?authuser=0&hl=id&entry=ttu
Reviews: 495 reviews

Name: Pantai KOMODO
Link: https://www.google.com/maps/search/Pantai+KOMODO/@-6.8476011,109.15332360000001?authuser=0&hl=id&entry=ttu
Reviews: 137 reviews

Name: Pulo Komodo
Link: https://www.google.com/maps/search/Pulo+Komodo/@-6.8468181,109.15606389999999?authuser=0&hl=id&entry=ttu
Reviews: 14 reviews

Name: PATUNG KODOK PANTAI KODOK
Link: https://www.google.com/maps/search/PATUNG+KODOK+PANTAI+KODOK/@-6.8441383,109.15926479999999?authuser=0&hl=id&entry=ttu
Reviews: 13 reviews

Name: mahartegal_byputriwedding
Link: https://www.google.com/maps/search/mahartegal_byputriwedding/@-6.8480767,109.15879?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews",,,,Pantai Pulau Kodok (Pemilik),https://www.google.com/maps/contrib/106441546975707109561,https://lh3.ggpht.com/p/AC9h4npfV1oEI2RPg0KNV_9-o_t5MLq8TMc7DZDE6m-uNstqwf4McwdsZ3FEwUaYZg5-kkanff3mKV6rUvzv2dUhO0Fe5pf_K79iv-_saGQBbCBcJz14SKYYogJaWMxIrVEh4FkYYvY=s1024,Tujuan Wisata,"Tujuan Wisata, Taman",,,Open All Days,"Panggung, Kec. Tegal Tim., Kota Tegal, Jawa Tengah 52121","liburan, santai, warung, kebersihan, pinggir pantai, pedagang, mendoan, fasilitas, pungli, destinasi wisata",https://www.google.com/maps/place/Pantai+Pulau+Kodok/data=!4m7!3m6!1s0x2e6fb798ed43d699:0x356e1cfd3ecc3379!8m2!3d-6.8446761!4d109.1587684!16s%2Fg%2F11f2v9bg_y!19sChIJmdZD7Zi3by4ReTPMPv0cbjU?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJQyjYLopEcC4R97Vs0Y7uxjk,Pantai Pening,,,77,4.2,"Name: Wisata Pantai Sendang Asih
Link: https://www.google.com/maps/search/Wisata+Pantai+Sendang+Asih/@-6.9039347,110.0541332?authuser=0&hl=id&entry=ttu
Reviews: 892 reviews

Name: Pantai Karang Asri
Link: https://www.google.com/maps/search/Pantai+Karang+Asri/@-6.8915486999999995,110.100578?authuser=0&hl=id&entry=ttu
Reviews: 83 reviews

Name: Wisata Pantai Sendang Sekucing
Link: https://www.google.com/maps/search/Wisata+Pantai+Sendang+Sekucing/@-6.9031392,110.0606352?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Pantai Tawang
Link: https://www.google.com/maps/search/Pantai+Tawang/@-6.9063517999999995,110.03791520000001?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Pantai Sendang Sebeo
Link: https://www.google.com/maps/search/Pantai+Sendang+Sebeo/@-6.893487899999999,110.0944974?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews",,,,Pantai Pening (Pemilik),,https://lh3.ggpht.com/p/AC9h4nqBcQO1Eq7VLA-INIrSsFbvSlbtZHTtWnuHumGC21C20PsSsj_NlIrzUElKfwWWCZRirketFDmr5qt6y4VqL9mOysyAEyrBwJf1SVkTNjF5CReZU7oK_6hGjhqN4viYFm7o7YI=s1024,Pantai Umum,"Pantai Umum, Tujuan Wisata",Buka 24 jam,,Open All Days,"433M+7X2, Laut Jawa, Klampok, Sendang Sikucing, Kec. Rowosari, Kabupaten Kendal, Jawa Tengah 51354",alami,https://www.google.com/maps/place/Pantai+Pening/data=!4m7!3m6!1s0x2e70448a2ed82843:0x39c6ee8ed16cb5f7!8m2!3d-6.8968665!4d110.0848972!16s%2Fg%2F11cjkq6v4g!19sChIJQyjYLopEcC4R97Vs0Y7uxjk?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJD2yNYoclcC4RqEWJwTNH4FY,Pantai Pasir Kencana Pekalongan,Salah satu tujuan wisata jika anda berkunjung ke kota Pekalongan. Wahana wisata air terbesar di indonesia,,282,4.5,"Name: Pantai Sari Pekalongan
Link: https://www.google.com/maps/search/Pantai+Sari+Pekalongan/@-6.8588546,109.68490779999999?authuser=0&hl=id&entry=ttu
Reviews: 955 reviews

Name: Wisata Bahari PPNP
Link: https://www.google.com/maps/search/Wisata+Bahari+PPNP/@-6.8583253,109.69196219999999?authuser=0&hl=id&entry=ttu
Reviews: 447 reviews

Name: Pantai Boom Pekalongan
Link: https://www.google.com/maps/search/Pantai+Boom+Pekalongan/@-6.8594351,109.688997?authuser=0&hl=id&entry=ttu
Reviews: 108 reviews

Name: Taman Wisata Laut Pekalongan
Link: https://www.google.com/maps/search/Taman+Wisata+Laut+Pekalongan/@-6.859286099999999,109.6899844?authuser=0&hl=id&entry=ttu
Reviews: 18 reviews

Name: Obyek Wisata Pasir Kencana
Link: https://www.google.com/maps/search/Obyek+Wisata+Pasir+Kencana/@-6.860259699999999,109.6912964?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews",,,,Pantai Pasir Kencana Pekalongan (Pemilik),https://www.google.com/maps/contrib/113453903836578927590,https://lh3.ggpht.com/p/AF1QipPbb4dCbmgMN06xewqAC9_NvXYhCVysklUmyrgx=s1024,Tujuan Wisata,Tujuan Wisata,08.00-20.00,,Open All Days,"Jl. WR Supratman, Panjang Wetan, Kec. Pekalongan Utara, Kota Pekalongan, Jawa Tengah 51118","sore, panas, parkir, anak, tiket, kolam renang, pemandangan, orang, rekreasi, liburan",https://www.google.com/maps/place/Pantai+Pasir+Kencana+Pekalongan/data=!4m7!3m6!1s0x2e702587628d6c0f:0x56e04733c18945a8!8m2!3d-6.8592505!4d109.6910864!16s%2Fg%2F11swpfv05c!19sChIJD2yNYoclcC4RqEWJwTNH4FY?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
